NATION|1|0|0|0|0|0|ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account|0|0|0|0|0|0|0|0|0|ROMANIA|19|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0
REGION|1|0|0|0|0|0|lar deposits. blithely final packages cajole. regular waters are final requests. regular accounts are according to|0|0|0|0|0|0|0|0|0|AFRICA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
REGION|1|0|0|0|0|0|hs use ironic, even requests. s|0|0|0|0|0|0|0|0|0|AMERICA|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
REGION|1|0|0|0|0|0|ges. thinly even pinto beans ca|0|0|0|0|0|0|0|0|0|ASIA|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0
REGION|1|0|0|0|0|0|ly final courts cajole furiously final excuse|0|0|0|0|0|0|0|0|0|EUROPE|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0
REGION|1|0|0|0|0|0|uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl|0|0|0|0|0|0|0|0|0|MIDDLE EAST|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0
NATION|1|0|0|0|0|0|ts. silent requests haggle. closely express packages sleep across the blithely|0|0|0|0|0|0|0|0|0|SAUDI ARABIA|20|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0
NATION|1|0|0|0|0|0|hely enticingly express accounts. even, final|0|0|0|0|0|0|0|0|0|VIETNAM|21|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0
NATION|1|0|0|0|0|0| requests against the platelets use never according to the quickly regular pint|0|0|0|0|0|0|0|0|0|RUSSIA|22|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0
NATION|1|0|0|0|0|0|eans boost carefully special requests. accounts are. carefull|0|0|0|0|0|0|0|0|0|UNITED KINGDOM|23|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0
NATION|1|0|0|0|0|0|y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be|0|0|0|0|0|0|0|0|0|UNITED STATES|24|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|711.56|IVhzIApeRb ot,c,E|0|0|0|to the even, regular platelets. regular, ironic epitaphs nag e|0|0|1|0|0|0|0|0|BUILDING|Customer#000000001|15|0|0|0|0|0|25-989-741-2988|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|121.65|XSTf4,NCwDVaWNe6tEgvwfmRchLXak|0|0|0|l accounts. blithely ironic theodolites integrate boldly: caref|0|0|2|0|0|0|0|0|AUTOMOBILE|Customer#000000002|13|0|0|0|0|0|23-768-687-3665|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|7498.12|MG9kdTD2WBHm|0|0|0| deposits eat slyly ironic, even instructions. express foxes detect slyly. blithely even accounts abov|0|0|3|0|0|0|0|0|AUTOMOBILE|Customer#000000003|1|0|0|0|0|0|11-719-748-3364|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|2866.83|XxVSJsLAGtn|0|0|0| requests. final, regular ideas sleep final accou|0|0|4|0|0|0|0|0|MACHINERY|Customer#000000004|4|0|0|0|0|0|14-128-190-5944|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|794.47|KvpyuHCplrB84WgAiGV6sYpZq7Tj|0|0|0|n accounts will have to unwind. foxes cajole accor|0|0|5|0|0|0|0|0|HOUSEHOLD|Customer#000000005|3|0|0|0|0|0|13-750-942-6364|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|7638.57|sKZz0CsnMD7mp4Xd0YrBvx,LREYKUWAh yVn|0|0|0|tions. even deposits boost according to the slyly bold packages. final accounts cajole requests. furious|0|0|6|0|0|0|0|0|AUTOMOBILE|Customer#000000006|20|0|0|0|0|0|30-114-968-4951|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|9561.95|TcGe5gaZNgVePxU5kRrvXBfkasDTea|0|0|0|ainst the ironic, express theodolites. express, even pinto beans among the exp|0|0|7|0|0|0|0|0|AUTOMOBILE|Customer#000000007|18|0|0|0|0|0|28-190-982-9759|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|6819.74|I0B10bB0AymmC, 0PrRYBCP1yGJ8xcBPmWhl5|0|0|0|among the slyly regular theodolites kindle blithely courts. carefully even theodolites haggle slyly along the ide|0|0|8|0|0|0|0|0|BUILDING|Customer#000000008|17|0|0|0|0|0|27-147-574-9335|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|8324.07|xKiAFTjUsCuxfeleNqefumTrjS|0|0|0|r theodolites according to the requests wake thinly excuses: pending requests haggle furiousl|0|0|9|0|0|0|0|0|FURNITURE|Customer#000000009|8|0|0|0|0|0|18-338-906-3675|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|2753.54|6LrEaV6KR6PLVcgl2ArL Q3rqzLzcT1 v2|0|0|0|es regular deposits haggle. fur|0|0|10|0|0|0|0|0|HOUSEHOLD|Customer#000000010|5|0|0|0|0|0|15-741-346-9870|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|-272.6|PkWS 3HlXqwTuzrKg633BEi|0|0|0|ckages. requests sleep slyly. quickly even pinto beans promise above the slyly regular pinto beans.|0|0|11|0|0|0|0|0|BUILDING|Customer#000000011|23|0|0|0|0|0|33-464-151-3439|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|3396.49|9PWKuhzT4Zr1Q|0|0|0| to the carefully final braids. blithely regular requests nag. ironic theodolites boost quickly along|0|0|12|0|0|0|0|0|HOUSEHOLD|Customer#000000012|13|0|0|0|0|0|23-791-276-1263|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|3857.34|nsXQu0oVjD7PM659uC3SRSp|0|0|0|ounts sleep carefully after the close frays. carefully bold notornis use ironic requests. blithely|0|0|13|0|0|0|0|0|BUILDING|Customer#000000013|3|0|0|0|0|0|13-761-547-5974|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SUPPLIER|1|5755.94| N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ|0|0|0|each slyly above the careful|0|0|0|0|0|0|0|0|0|Supplier#000000001|17|0|0|0|0|0|27-918-335-1736|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
SUPPLIER|1|4032.68|89eJ5ksX3ImxJQBvxObC,|0|0|0| slyly bold instructions. idle dependen|0|0|0|0|0|0|0|0|0|Supplier#000000002|5|0|0|0|0|0|15-679-861-2259|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0
SUPPLIER|1|4192.4|q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3|0|0|0|blithely silent requests after the express dependencies are sl|0|0|0|0|0|0|0|0|0|Supplier#000000003|1|0|0|0|0|0|11-383-516-1199|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0
SUPPLIER|1|4641.08|Bk7ah4CK8SYQTepEmvMkkgMwg|0|0|0|riously even requests above the exp|0|0|0|0|0|0|0|0|0|Supplier#000000004|15|0|0|0|0|0|25-843-787-7479|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0
SUPPLIER|1|-283.84|Gcdm2rJRzl5qlTVzc|0|0|0|. slyly regular pinto bea|0|0|0|0|0|0|0|0|0|Supplier#000000005|11|0|0|0|0|0|21-151-690-3663|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0
SUPPLIER|1|1365.79|tQxuVm7s7CnK|0|0|0|final accounts. regular dolphins use against the furiously ironic decoys.|0|0|0|0|0|0|0|0|0|Supplier#000000006|14|0|0|0|0|0|24-696-997-4969|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0
SUPPLIER|1|6820.35|s,4TicNGB4uO6PaSqNBUq|0|0|0|s unwind silently furiously regular courts. final requests are deposits. requests wake quietly blit|0|0|0|0|0|0|0|0|0|Supplier#000000007|23|0|0|0|0|0|33-990-965-2201|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0
SUPPLIER|1|7627.85|9Sq4bBH2FQEmaFOocY45sRTxo6yuoG|0|0|0|al pinto beans. asymptotes haggl|0|0|0|0|0|0|0|0|0|Supplier#000000008|17|0|0|0|0|0|27-498-742-3860|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0
SUPPLIER|1|5302.37|1KhUgZegwM3ua7dsYmekYBsK|0|0|0|s. unusual, even requests along the furiously regular pac|0|0|0|0|0|0|0|0|0|Supplier#000000009|10|0|0|0|0|0|20-403-398-8662|0|0|0|0|0|0|0|0|0|0|9|0|0|0|0
SUPPLIER|1|3891.91|Saygah3gYWMp72i PY|0|0|0|ing waters. regular requests ar|0|0|0|0|0|0|0|0|0|Supplier#000000010|24|0|0|0|0|0|34-852-489-8585|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0
CUSTOMER|1|5266.3|KXkletMlL2JQEA |0|0|0|, ironic packages across the unus|0|0|14|0|0|0|0|0|FURNITURE|Customer#000000014|1|0|0|0|0|0|11-845-129-3851|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CUSTOMER|1|2788.52|YtWggXoOLdwdo7b0y,BZaGUQMLJMX1Y,EC,6Dn|0|0|0| platelets. regular deposits detect asymptotes. blithely unusual packages nag slyly at the fluf|0|0|15|0|0|0|0|0|HOUSEHOLD|Customer#000000015|23|0|0|0|0|0|33-687-542-7601|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
LINEITEM|1|0|0|0|0|0|egular courts above the|19960212|0|0|0.04|17954.55|1|O|0|0|0|0|0|1|0|0|5|0|17|19960322|0|0|N|19960313|DELIVER IN PERSON|TRUCK|0|0|4|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|ly final dependencies: slyly bold|19960228|0|0|0.09|34850.16|2|O|0|0|0|0|0|1|0|0|12|0|36|19960420|0|0|N|19960412|TAKE BACK RETURN|MAIL|0|0|9|0|0.06|0|0
LINEITEM|1|0|0|0|0|0|riously. regular, express dep|19960305|0|0|0.1|7712.48|3|O|0|0|0|0|0|1|0|0|8|0|8|19960131|0|0|N|19960129|TAKE BACK RETURN|REG AIR|0|0|5|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|lites. fluffily even de|19960330|0|0|0.09|25284|4|O|0|0|0|0|0|1|0|0|4|0|28|19960516|0|0|N|19960421|NONE|AIR|0|0|6|0|0.06|0|0
LINEITEM|1|0|0|0|0|0| pending foxes. slyly re|19960314|0|0|0.1|22200.48|5|O|0|0|0|0|0|1|0|0|7|0|24|19960401|0|0|N|19960330|NONE|FOB|0|0|8|0|0.04|0|0
LINEITEM|1|0|0|0|0|0|arefully slyly ex|19960207|0|0|0.07|29312.32|6|O|0|0|0|0|0|1|0|0|17|0|32|19960203|0|0|N|19960130|DELIVER IN PERSON|MAIL|0|0|3|0|0.02|0|0
ORDERS|1|0|0|0|0|Clerk#000000951|nstructions sleep furiously among|0|0|10|0|0|0|0|0|0|0|0|19960102|1|5-LOW|O|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|131251.81|0
