PART|1|0|0|0|Brand#54|0|ithely final deposit|0|LG CAN|0|0|0|0|0|Manufacturer#5|0|floral moccasin royal powder burnished|0|0|0|0|0|10|0|0|0|0|910.01|0|0|0|0|0|44|0|0|0|0|LARGE BURNISHED STEEL
LINEITEM|1|0|0|0|0|0| unusual reques|19960327|0|0|0.1|45774.14|3|O|0|0|0|0|0|7|0|0|95|0|46|19960203|0|0|N|19960115|COLLECT COD|MAIL|0|0|8|0|0.07|0|0
LINEITEM|1|0|0|0|0|0|. slyly special requests haggl|19960408|0|0|0.03|29796.48|4|O|0|0|0|0|0|7|0|0|164|0|28|19960420|0|0|N|19960321|NONE|FOB|0|0|5|0|0.04|0|0
LINEITEM|1|0|0|0|0|0|ns haggle carefully ironic deposits. bl|19960224|0|0|0.08|39981.7|5|O|0|0|0|0|0|7|0|0|152|0|38|19960218|0|0|N|19960211|DELIVER IN PERSON|TRUCK|0|0|4|0|0.01|0|0
LINEITEM|1|0|0|0|0|0|jole. excuses wake carefully alongside of|19960223|0|0|0.06|34302.8|6|O|0|0|0|0|0|7|0|0|80|0|35|19960122|0|0|N|19960116|TAKE BACK RETURN|FOB|0|0|10|0|0.03|0|0
LINEITEM|1|0|0|0|0|0|ithely regula|19960326|0|0|0.04|5290.75|7|O|0|0|0|0|0|7|0|0|158|0|5|19960213|0|0|N|19960210|NONE|FOB|0|0|3|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|sleep quickly. req|19950827|0|0|0.05|27526.24|1|O|0|0|0|0|0|32|0|0|83|0|28|19951026|0|0|N|19951023|TAKE BACK RETURN|TRUCK|0|0|4|0|0.08|0|0
LINEITEM|1|0|0|0|0|0|lithely regular deposits. fluffily|19951007|0|0|0.02|35142.08|2|O|0|0|0|0|0|32|0|0|198|0|32|19950827|0|0|N|19950814|COLLECT COD|AIR|0|0|10|0|0|0|0
LINEITEM|1|0|0|0|0|0| express accounts wake according to the|19951007|0|0|0.09|1890.08|3|O|0|0|0|0|0|32|0|0|45|0|2|19950823|0|0|N|19950807|DELIVER IN PERSON|AIR|0|0|2|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|e slyly final pac|19951001|0|0|0.09|3612|4|O|0|0|0|0|0|32|0|0|3|0|4|19950903|0|0|N|19950804|NONE|REG AIR|0|0|8|0|0.03|0|0
LINEITEM|1|0|0|0|0|0|symptotes nag according to the ironic depo|19950820|0|0|0.05|43387.52|5|O|0|0|0|0|0|32|0|0|86|0|44|19950914|0|0|N|19950828|DELIVER IN PERSON|AIR|0|0|7|0|0.06|0|0
PART|1|0|0|0|Brand#25|0|ng gr|0|WRAP BOX|0|0|0|0|0|Manufacturer#2|0|chocolate turquoise sandy snow misty|0|0|0|0|0|11|0|0|0|0|911.01|0|0|0|0|0|43|0|0|0|0|STANDARD BURNISHED NICKEL
PART|1|0|0|0|Brand#33|0| quickly|0|JUMBO CASE|0|0|0|0|0|Manufacturer#3|0|peru ivory olive powder frosted|0|0|0|0|0|12|0|0|0|0|912.01|0|0|0|0|0|25|0|0|0|0|MEDIUM ANODIZED STEEL
PART|1|0|0|0|Brand#55|0|osits.|0|JUMBO PACK|0|0|0|0|0|Manufacturer#5|0|ghost blue olive sky gainsboro|0|0|0|0|0|13|0|0|0|0|913.01|0|0|0|0|0|1|0|0|0|0|MEDIUM BURNISHED NICKEL
PART|1|0|0|0|Brand#13|0|kages c|0|JUMBO BOX|0|0|0|0|0|Manufacturer#1|0|linen seashell burnished blue gainsboro|0|0|0|0|0|14|0|0|0|0|914.01|0|0|0|0|0|28|0|0|0|0|SMALL POLISHED STEEL
PART|1|0|0|0|Brand#15|0|usual ac|0|LG CASE|0|0|0|0|0|Manufacturer#1|0|navajo dark sky turquoise royal|0|0|0|0|0|15|0|0|0|0|915.01|0|0|0|0|0|45|0|0|0|0|LARGE ANODIZED BRASS
PART|1|0|0|0|Brand#32|0|unts a|0|MED PACK|0|0|0|0|0|Manufacturer#3|0|deep brown turquoise dim papaya|0|0|0|0|0|16|0|0|0|0|916.01|0|0|0|0|0|2|0|0|0|0|PROMO PLATED TIN
PART|1|0|0|0|Brand#43|0| regular accounts|0|LG BOX|0|0|0|0|0|Manufacturer#4|0|burnished navy orange dodger cream|0|0|0|0|0|17|0|0|0|0|917.01|0|0|0|0|0|16|0|0|0|0|ECONOMY BRUSHED STEEL
PART|1|0|0|0|Brand#11|0|s cajole slyly a|0|JUMBO PACK|0|0|0|0|0|Manufacturer#1|0|spring indian forest khaki midnight|0|0|0|0|0|18|0|0|0|0|918.01|0|0|0|0|0|42|0|0|0|0|SMALL BURNISHED STEEL
PART|1|0|0|0|Brand#23|0| pending acc|0|WRAP BOX|0|0|0|0|0|Manufacturer#2|0|dodger forest floral cream black|0|0|0|0|0|19|0|0|0|0|919.01|0|0|0|0|0|33|0|0|0|0|SMALL ANODIZED NICKEL
PART|1|0|0|0|Brand#12|0|are across the asympt|0|MED BAG|0|0|0|0|0|Manufacturer#1|0|bisque salmon dark blanched linen|0|0|0|0|0|20|0|0|0|0|920.02|0|0|0|0|0|48|0|0|0|0|LARGE POLISHED NICKEL
LINEITEM|1|0|0|0|0|0| gifts cajole carefully.|19950923|0|0|0.04|5472.06|6|O|0|0|0|0|0|32|0|0|12|0|6|19950725|0|0|N|19950721|COLLECT COD|RAIL|0|0|6|0|0.03|0|0
LINEITEM|1|0|0|0|0|0|ng to the furiously ironic package|19931219|0|0|0.09|29823.86|1|F|0|0|0|0|0|33|0|0|62|0|31|19931108|0|0|A|19931029|COLLECT COD|TRUCK|0|0|7|0|0.04|0|0
LINEITEM|1|0|0|0|0|0|gular theodolites|19940104|0|0|0.02|30753.92|2|F|0|0|0|0|0|33|0|0|61|0|32|19931228|0|0|A|19931209|COLLECT COD|MAIL|0|0|8|0|0.05|0|0
LINEITEM|1|0|0|0|0|0|. stealthily bold exc|19931225|0|0|0.05|5190.65|3|F|0|0|0|0|0|33|0|0|138|0|5|19931223|0|0|A|19931209|TAKE BACK RETURN|AIR|0|0|4|0|0.03|0|0
LINEITEM|1|0|0|0|0|0|unusual packages doubt caref|19940124|0|0|0.09|38295.23|4|F|0|0|0|0|0|33|0|0|34|0|41|19931111|0|0|R|19931109|TAKE BACK RETURN|MAIL|0|0|5|0|0|0|0
LINEITEM|1|0|0|0|0|0|nic accounts. deposits are alon|19980914|0|0|0|12858.04|1|O|0|0|0|0|0|34|0|0|89|0|13|19981106|0|0|N|19981023|NONE|REG AIR|0|0|10|0|0.07|0|0
LINEITEM|1|0|0|0|0|0|thely slyly p|19981016|0|0|0.08|21781.98|2|O|0|0|0|0|0|34|0|0|90|0|22|19981012|0|0|N|19981009|NONE|FOB|0|0|1|0|0.06|0|0
LINEITEM|1|0|0|0|0|0|ar foxes sleep|19980920|0|0|0.02|6421.02|3|O|0|0|0|0|0|34|0|0|170|0|6|19981105|0|0|N|19981030|NONE|FOB|0|0|7|0|0.06|0|0
LINEITEM|1|0|0|0|0|0|, regular tithe|19960103|0|0|0.02|21624|1|O|0|0|0|0|0|35|0|0|1|0|24|19960318|0|0|N|19960221|TAKE BACK RETURN|FOB|0|0|4|0|0|0|0
LINEITEM|1|0|0|0|0|0|s are carefully against the f|19960106|0|0|0.06|36113.44|2|O|0|0|0|0|0|35|0|0|162|0|34|19960127|0|0|N|19960122|DELIVER IN PERSON|RAIL|0|0|1|0|0.08|0|0
LINEITEM|1|0|0|0|0|0| the carefully regular|19951222|0|0|0.06|7147.84|3|O|0|0|0|0|0|35|0|0|121|0|7|19960129|0|0|N|19960119|NONE|MAIL|0|0|4|0|0.04|0|0
LINEITEM|1|0|0|0|0|0| quickly unti|19951225|0|0|0.06|24652|4|O|0|0|0|0|0|35|0|0|86|0|25|19951221|0|0|N|19951126|DELIVER IN PERSON|SHIP|0|0|7|0|0.05|0|0
LINEITEM|1|0|0|0|0|0|. silent, unusual deposits boost|19960115|0|0|0.08|34684.08|5|O|0|0|0|0|0|35|0|0|120|0|34|19951126|0|0|N|19951108|COLLECT COD|MAIL|0|0|7|0|0.06|0|0
LINEITEM|1|0|0|0|0|0|ly alongside of|19951224|0|0|0.03|26068.84|6|O|0|0|0|0|0|35|0|0|31|0|28|19960228|0|0|N|19960201|COLLECT COD|RAIL|0|0|7|0|0.02|0|0
LINEITEM|1|0|0|0|0|0| careful courts. special|19960121|0|0|0.09|42845.04|1|O|0|0|0|0|0|36|0|0|120|0|42|19960223|0|0|N|19960203|COLLECT COD|SHIP|0|0|1|0|0|0|0
LINEITEM|1|0|0|0|0|0|luffily regular requests. slyly final acco|19920801|0|0|0.09|36920.8|1|F|0|0|0|0|0|37|0|0|23|0|40|19920815|0|0|A|19920721|NONE|REG AIR|0|0|8|0|0.03|0|0
LINEITEM|1|0|0|0|0|0|the final requests. ca|19920818|0|0|0.05|40057.68|2|F|0|0|0|0|0|37|0|0|127|0|39|19920728|0|0|A|19920702|TAKE BACK RETURN|RAIL|0|0|6|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|iously ste|19920706|0|0|0.05|39259.43|3|F|0|0|0|0|0|37|0|0|13|0|43|19920802|0|0|A|19920710|DELIVER IN PERSON|TRUCK|0|0|7|0|0.08|0|0
LINEITEM|1|0|0|0|0|0|s. blithely unusual theodolites am|19961117|0|0|0.04|47351.48|1|O|0|0|0|0|0|38|0|0|176|0|44|19960930|0|0|N|19960929|COLLECT COD|MAIL|0|0|5|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|eodolites. careful|19961215|0|0|0.09|39732|1|O|0|0|0|0|0|39|0|0|3|0|44|19961212|0|0|N|19961114|COLLECT COD|RAIL|0|0|10|0|0.06|0|0
PART|1|0|0|0|Brand#33|0|ss packages. pendin|0|MED BAG|0|0|0|0|0|Manufacturer#3|0|lemon aquamarine firebrick floral almond|0|0|0|0|0|21|0|0|0|0|921.02|0|0|0|0|0|31|0|0|0|0|SMALL BURNISHED TIN
PART|1|0|0|0|Brand#43|0| even p|0|LG DRUM|0|0|0|0|0|Manufacturer#4|0|medium floral beige cornsilk olive|0|0|0|0|0|22|0|0|0|0|922.02|0|0|0|0|0|19|0|0|0|0|PROMO POLISHED BRASS
PART|1|0|0|0|Brand#35|0|nic, fina|0|JUMBO JAR|0|0|0|0|0|Manufacturer#3|0|firebrick bisque slate rose blanched|0|0|0|0|0|23|0|0|0|0|923.02|0|0|0|0|0|42|0|0|0|0|MEDIUM BURNISHED TIN
PART|1|0|0|0|Brand#52|0| final the|0|MED CASE|0|0|0|0|0|Manufacturer#5|0|saddle dim white honeydew spring|0|0|0|0|0|24|0|0|0|0|924.02|0|0|0|0|0|20|0|0|0|0|MEDIUM PLATED STEEL
PART|1|0|0|0|Brand#55|0|requests wake|0|JUMBO BAG|0|0|0|0|0|Manufacturer#5|0|blush forest magenta metallic turquoise|0|0|0|0|0|25|0|0|0|0|925.02|0|0|0|0|0|3|0|0|0|0|STANDARD BRUSHED COPPER
PART|1|0|0|0|Brand#32|0| instructions i|0|SM CASE|0|0|0|0|0|Manufacturer#3|0|lawn forest misty chartreuse snow|0|0|0|0|0|26|0|0|0|0|926.02|0|0|0|0|0|32|0|0|0|0|SMALL BRUSHED STEEL
PART|1|0|0|0|Brand#14|0|s wake. ir|0|MED PKG|0|0|0|0|0|Manufacturer#1|0|plum drab cornflower brown dim|0|0|0|0|0|27|0|0|0|0|927.02|0|0|0|0|0|20|0|0|0|0|LARGE ANODIZED TIN
PART|1|0|0|0|Brand#44|0|x-ray pending, iron|0|JUMBO PKG|0|0|0|0|0|Manufacturer#4|0|green honeydew dim cyan bisque|0|0|0|0|0|28|0|0|0|0|928.02|0|0|0|0|0|19|0|0|0|0|SMALL PLATED COPPER
PART|1|0|0|0|Brand#33|0| carefully fluffi|0|LG DRUM|0|0|0|0|0|Manufacturer#3|0|aquamarine sky salmon rose burlywood|0|0|0|0|0|29|0|0|0|0|929.02|0|0|0|0|0|7|0|0|0|0|PROMO PLATED COPPER
PART|1|0|0|0|Brand#42|0|carefully bus|0|LG BOX|0|0|0|0|0|Manufacturer#4|0|blush beige steel cyan navy|0|0|0|0|0|30|0|0|0|0|930.03|0|0|0|0|0|17|0|0|0|0|PROMO ANODIZED TIN
PART|1|0|0|0|Brand#53|0|uriously s|0|LG BAG|0|0|0|0|0|Manufacturer#5|0|grey ghost steel maroon moccasin|0|0|0|0|0|31|0|0|0|0|931.03|0|0|0|0|0|10|0|0|0|0|STANDARD BRUSHED TIN
PART|1|0|0|0|Brand#42|0|urts. carefully fin|0|LG CASE|0|0|0|0|0|Manufacturer#4|0|yellow wheat midnight papaya blue|0|0|0|0|0|32|0|0|0|0|932.03|0|0|0|0|0|31|0|0|0|0|ECONOMY PLATED BRASS
PART|1|0|0|0|Brand#22|0|ly eve|0|LG PKG|0|0|0|0|0|Manufacturer#2|0|maroon beige mint cyan peru|0|0|0|0|0|33|0|0|0|0|933.03|0|0|0|0|0|16|0|0|0|0|ECONOMY PLATED NICKEL
PART|1|0|0|0|Brand#13|0|riously ironic|0|JUMBO BOX|0|0|0|0|0|Manufacturer#1|0|bisque pink dodger cream goldenrod|0|0|0|0|0|34|0|0|0|0|934.03|0|0|0|0|0|8|0|0|0|0|LARGE BRUSHED STEEL
PART|1|0|0|0|Brand#43|0|e carefully furi|0|JUMBO PACK|0|0|0|0|0|Manufacturer#4|0|green blue coral antique sandy|0|0|0|0|0|35|0|0|0|0|935.03|0|0|0|0|0|14|0|0|0|0|MEDIUM ANODIZED BRASS
PART|1|0|0|0|Brand#25|0|olites o|0|JUMBO CAN|0|0|0|0|0|Manufacturer#2|0|chiffon smoke floral misty navy|0|0|0|0|0|36|0|0|0|0|936.03|0|0|0|0|0|3|0|0|0|0|SMALL BURNISHED COPPER
PART|1|0|0|0|Brand#45|0|silent|0|JUMBO BOX|0|0|0|0|0|Manufacturer#4|0|turquoise ivory orange sandy maroon|0|0|0|0|0|37|0|0|0|0|937.03|0|0|0|0|0|48|0|0|0|0|LARGE POLISHED TIN
PART|1|0|0|0|Brand#43|0|structions inte|0|SM JAR|0|0|0|0|0|Manufacturer#4|0|seashell floral bisque midnight black|0|0|0|0|0|38|0|0|0|0|938.03|0|0|0|0|0|11|0|0|0|0|ECONOMY ANODIZED BRASS
PART|1|0|0|0|Brand#53|0|se slowly above the fl|0|JUMBO JAR|0|0|0|0|0|Manufacturer#5|0|rose dodger lace peru floral|0|0|0|0|0|39|0|0|0|0|939.03|0|0|0|0|0|43|0|0|0|0|SMALL POLISHED TIN
PART|1|0|0|0|Brand#25|0|! blithely specia|0|SM CASE|0|0|0|0|0|Manufacturer#2|0|rosy midnight floral misty green|0|0|0|0|0|40|0|0|0|0|940.04|0|0|0|0|0|27|0|0|0|0|ECONOMY BURNISHED COPPER
PART|1|0|0|0|Brand#23|0|uriously. furiously cl|0|WRAP JAR|0|0|0|0|0|Manufacturer#2|0|burlywood ghost antique metallic pale|0|0|0|0|0|41|0|0|0|0|941.04|0|0|0|0|0|7|0|0|0|0|ECONOMY ANODIZED TIN
PART|1|0|0|0|Brand#52|0|the slow|0|LG BOX|0|0|0|0|0|Manufacturer#5|0|midnight azure bisque turquoise lawn|0|0|0|0|0|42|0|0|0|0|942.04|0|0|0|0|0|45|0|0|0|0|MEDIUM BURNISHED TIN
PART|1|0|0|0|Brand#44|0|e slyly along the ir|0|WRAP CASE|0|0|0|0|0|Manufacturer#4|0|medium khaki chocolate rosy blush|0|0|0|0|0|43|0|0|0|0|943.04|0|0|0|0|0|5|0|0|0|0|PROMO POLISHED STEEL
PART|1|0|0|0|Brand#45|0|pinto beans. carefully|0|SM PACK|0|0|0|0|0|Manufacturer#4|0|medium maroon wheat lavender blush|0|0|0|0|0|44|0|0|0|0|944.04|0|0|0|0|0|48|0|0|0|0|MEDIUM PLATED TIN
PART|1|0|0|0|Brand#43|0|nts bo|0|WRAP BAG|0|0|0|0|0|Manufacturer#4|0|lemon medium frosted indian linen|0|0|0|0|0|45|0|0|0|0|945.04|0|0|0|0|0|9|0|0|0|0|SMALL BRUSHED NICKEL
PART|1|0|0|0|Brand#11|0|the blithely unusual|0|WRAP CASE|0|0|0|0|0|Manufacturer#1|0|antique peru lemon sandy steel|0|0|0|0|0|46|0|0|0|0|946.04|0|0|0|0|0|45|0|0|0|0|STANDARD POLISHED TIN
PART|1|0|0|0|Brand#45|0| even plate|0|JUMBO PACK|0|0|0|0|0|Manufacturer#4|0|sky firebrick red linen dim|0|0|0|0|0|47|0|0|0|0|947.04|0|0|0|0|0|14|0|0|0|0|LARGE BURNISHED BRASS
PART|1|0|0|0|Brand#53|0|ng to the depo|0|JUMBO CASE|0|0|0|0|0|Manufacturer#5|0|slate thistle indian lace drab|0|0|0|0|0|48|0|0|0|0|948.04|0|0|0|0|0|27|0|0|0|0|STANDARD BRUSHED STEEL
PART|1|0|0|0|Brand#24|0|ar pack|0|MED DRUM|0|0|0|0|0|Manufacturer#2|0|blue tan cornsilk burlywood beige|0|0|0|0|0|49|0|0|0|0|949.04|0|0|0|0|0|31|0|0|0|0|SMALL BURNISHED TIN
PART|1|0|0|0|Brand#33|0|kages m|0|WRAP PKG|0|0|0|0|0|Manufacturer#3|0|yellow cornflower royal blush almond|0|0|0|0|0|50|0|0|0|0|950.05|0|0|0|0|0|25|0|0|0|0|LARGE ANODIZED TIN
LINEITEM|1|0|0|0|0|0|ckages across the slyly silent|19961020|0|0|0.08|28266.68|2|O|0|0|0|0|0|39|0|0|187|0|26|19961120|0|0|N|19961104|NONE|FOB|0|0|8|0|0.04|0|0
LINEITEM|1|0|0|0|0|0|he carefully e|19961219|0|0|0.06|44530.76|3|O|0|0|0|0|0|39|0|0|68|0|46|19961026|0|0|N|19960926|DELIVER IN PERSON|AIR|0|0|3|0|0.08|0|0
LINEITEM|1|0|0|0|0|0|heodolites sleep silently pending foxes. ac|19961219|0|0|0.07|29472.64|4|O|0|0|0|0|0|39|0|0|21|0|32|19961014|0|0|N|19961002|COLLECT COD|MAIL|0|0|6|0|0.05|0|0
LINEITEM|1|0|0|0|0|0|yly regular i|19961114|0|0|0.01|41067.15|5|O|0|0|0|0|0|39|0|0|55|0|43|19961026|0|0|N|19961017|COLLECT COD|MAIL|0|0|10|0|0.01|0|0
LINEITEM|1|0|0|0|0|0|quickly ironic fox|19961022|0|0|0.06|39803.6|6|O|0|0|0|0|0|39|0|0|95|0|40|19970101|0|0|N|19961208|COLLECT COD|AIR|0|0|7|0|0.05|0|0
LINEITEM|1|0|0|0|0|0|ch slyly final, thin platelets.|19940918|0|0|0.05|20707.68|1|F|0|0|0|0|0|64|0|0|86|0|21|19941026|0|0|R|19940930|DELIVER IN PERSON|REG AIR|0|0|7|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|pending deposits nag even packages. ca|19950425|0|0|0.03|24961.56|1|F|0|0|0|0|0|65|0|0|60|0|26|19950513|0|0|A|19950420|NONE|TRUCK|0|0|5|0|0.03|0|0
LINEITEM|1|0|0|0|0|0| ideas. special, r|19950604|0|0|0|21429.54|2|O|0|0|0|0|0|65|0|0|74|0|22|19950719|0|0|N|19950717|COLLECT COD|FOB|0|0|3|0|0.05|0|0
LINEITEM|1|0|0|0|0|0|bove the even packages. accounts nag carefu|19950514|0|0|0.09|18942|3|O|0|0|0|0|0|65|0|0|2|0|21|19950731|0|0|N|19950706|DELIVER IN PERSON|RAIL|0|0|5|0|0.07|0|0
LINEITEM|1|0|0|0|0|0|ut the unusual accounts sleep at the bo|19940311|0|0|0|31499.41|1|F|0|0|0|0|0|66|0|0|116|0|31|19940220|0|0|R|19940219|TAKE BACK RETURN|RAIL|0|0|10|0|0.08|0|0
PART|1|0|0|0|Brand#45|0|n foxes|0|JUMBO PACK|0|0|0|0|0|Manufacturer#4|0|lime forest puff deep firebrick|0|0|0|0|0|51|0|0|0|0|951.05|0|0|0|0|0|34|0|0|0|0|ECONOMY BURNISHED NICKEL
PART|1|0|0|0|Brand#35|0| final deposits. fu|0|WRAP CASE|0|0|0|0|0|Manufacturer#3|0|lemon lace khaki powder blanched|0|0|0|0|0|52|0|0|0|0|952.05|0|0|0|0|0|25|0|0|0|0|STANDARD BURNISHED TIN
PART|1|0|0|0|Brand#23|0|mptot|0|MED BAG|0|0|0|0|0|Manufacturer#2|0|grey black dodger sandy puff|0|0|0|0|0|53|0|0|0|0|953.05|0|0|0|0|0|32|0|0|0|0|ECONOMY BURNISHED NICKEL
PART|1|0|0|0|Brand#21|0|e blithely|0|WRAP CASE|0|0|0|0|0|Manufacturer#2|0|peach smoke yellow pale cornflower|0|0|0|0|0|54|0|0|0|0|954.05|0|0|0|0|0|19|0|0|0|0|LARGE BURNISHED COPPER
PART|1|0|0|0|Brand#23|0|ly final pac|0|MED BAG|0|0|0|0|0|Manufacturer#2|0|antique cream pale tomato rose|0|0|0|0|0|55|0|0|0|0|955.05|0|0|0|0|0|9|0|0|0|0|ECONOMY BRUSHED COPPER
