ANGLES|1|0|111.6|45|0|4|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|106.5|70|0|7|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|117.5|20|0|6|8|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|120|30|0|2|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|120|35|0|11|10|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|121.5|85|0|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
DIHEDRALS|1|0|0|0|0|4|6|8|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|1|0|0|0|0|0|0|0|0|0
DIHEDRALS|1|0|0|0|0|6|8|10|12|0|0|0|0|0|0|0|0|0|0|0|0|180|0|0|8.2|2|0|1|0|0|0|0|0|0|0|0|0
DIHEDRALS|1|0|0|0|0|1|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|180|0|0|8.2|2|0|1|0|0|0|0|0|0|0|0|0
DIHEDRALS|1|0|0|0|0|2|4|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.3|3|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|10|12|0|0|0|0|0|0|0|422|1.49|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|6|8|0|0|0|0|0|0|0|405|1.52|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|2|4|0|0|0|0|0|0|0|471|1.33|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|4|6|0|0|0|0|0|0|0|422|1.45|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|4|5|0|0|0|0|0|0|0|405|0.98|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|8|10|0|0|0|0|0|0|0|471|1.33|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|10|11|0|0|0|0|0|0|0|405|0.98|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|1|2|0|0|0|0|0|0|0|405|1.52|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|6|7|0|0|0|0|0|0|0|225|1.52|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|2|3|0|0|0|0|0|0|0|580|1.23|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
BONDS|1|0|0|0|0|8|9|0|0|0|0|0|0|0|580|1.23|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
NONBONDED|1|7866348.9286016|0|0|0|7|12|0|0|0|CH3E|CH3E|0|2387.12864418301|0|0|0|0|0|0|0.1|0|0|0.1811|0|0|0|1|0|0|4.33|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|7|4|0|0|0|CH3E|NH1|0|1183.67433076063|0|0|0|0|0|0|-0.35|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|43839.9720849861|0|0|0|7|11|0|0|0|CH3E|H|0|129.048237778959|0|0|0|0|0|0|0.25|0|0|0.0949672575154195|0|0|0|1|0|0|2.965|0|0|0|0|0|0
NONBONDED|1|1377127.27985207|0|0|0|7|3|0|0|0|CH3E|O|0|966.972657254964|0|0|0|0|0|0|-0.55|0|0|0.169743954236962|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|5340455.17558465|0|0|0|7|8|0|0|0|CH3E|C|0|1774.57376570383|0|0|0|0|0|0|0.55|0|0|0.147417773690963|0|0|0|1|0|0|4.265|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|7|10|0|0|0|CH3E|NH1|0|1183.67433076063|0|0|0|0|0|0|-0.35|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|5340455.17558465|0|0|0|7|2|0|0|0|CH3E|C|0|1774.57376570383|0|0|0|0|0|0|0.55|0|0|0.147417773690963|0|0|0|1|0|0|4.265|0|0|0|0|0|0
NONBONDED|1|1377127.27985207|0|0|0|7|9|0|0|0|CH3E|O|0|966.972657254964|0|0|0|0|0|0|-0.55|0|0|0.169743954236962|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|7866348.9286016|0|0|0|7|1|0|0|0|CH3E|CH3E|0|2387.12864418301|0|0|0|0|0|0|0|0|0|0.1811|0|0|0|1|0|0|4.33|0|0|0|0|0|0
NONBONDED|1|7866348.9286016|0|0|0|7|7|0|0|0|CH3E|CH3E|0|2387.12864418301|0|0|0|0|0|0|0|0|0|0.1811|0|0|0|1|0|0|4.33|0|0|0|0|0|0
NONBONDED|1|7005768.52639324|0|0|0|7|6|0|0|0|CH3E|CH1E|0|1621.4238897081|0|0|0|0|0|0|0.1|0|0|0.0938160966998734|0|0|0|1|0|0|4.53|0|0|0|0|0|0
NONBONDED|1|43839.9720849861|0|0|0|7|5|0|0|0|CH3E|H|0|129.048237778959|0|0|0|0|0|0|0.25|0|0|0.0949672575154195|0|0|0|1|0|0|2.965|0|0|0|0|0|0
NONBONDED|1|5340455.17558465|0|0|0|12|8|0|0|0|CH3E|C|0|1774.57376570383|0|0|0|0|0|0.1|0.55|0|0|0.147417773690963|0|0|0|1|0|0|4.265|0|0|0|0|0|0
NONBONDED|1|43839.9720849861|0|0|0|12|11|0|0|0|CH3E|H|0|129.048237778959|0|0|0|0|0|0.1|0.25|0|0|0.0949672575154195|0|0|0|1|0|0|2.965|0|0|0|0|0|0
NONBONDED|1|1377127.27985207|0|0|0|12|3|0|0|0|CH3E|O|0|966.972657254964|0|0|0|0|0|0.1|-0.55|0|0|0.169743954236962|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|7866348.9286016|0|0|0|12|12|0|0|0|CH3E|CH3E|0|2387.12864418301|0|0|0|0|0|0.1|0.1|0|0|0.1811|0|0|0|1|0|0|4.33|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|12|4|0|0|0|CH3E|NH1|0|1183.67433076063|0|0|0|0|0|0.1|-0.35|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|12|10|0|0|0|CH3E|NH1|0|1183.67433076063|0|0|0|0|0|0.1|-0.35|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|5340455.17558465|0|0|0|12|2|0|0|0|CH3E|C|0|1774.57376570383|0|0|0|0|0|0.1|0.55|0|0|0.147417773690963|0|0|0|1|0|0|4.265|0|0|0|0|0|0
NONBONDED|1|1377127.27985207|0|0|0|12|9|0|0|0|CH3E|O|0|966.972657254964|0|0|0|0|0|0.1|-0.55|0|0|0.169743954236962|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|7866348.9286016|0|0|0|12|1|0|0|0|CH3E|CH3E|0|2387.12864418301|0|0|0|0|0|0.1|0|0|0|0.1811|0|0|0|1|0|0|4.33|0|0|0|0|0|0
NONBONDED|1|7866348.9286016|0|0|0|12|7|0|0|0|CH3E|CH3E|0|2387.12864418301|0|0|0|0|0|0.1|0|0|0|0.1811|0|0|0|1|0|0|4.33|0|0|0|0|0|0
NONBONDED|1|43839.9720849861|0|0|0|12|5|0|0|0|CH3E|H|0|129.048237778959|0|0|0|0|0|0.1|0.25|0|0|0.0949672575154195|0|0|0|1|0|0|2.965|0|0|0|0|0|0
NONBONDED|1|7005768.52639324|0|0|0|12|6|0|0|0|CH3E|CH1E|0|1621.4238897081|0|0|0|0|0|0.1|0.1|0|0|0.0938160966998734|0|0|0|1|0|0|4.53|0|0|0|0|0|0
NONBONDED|1|1113433.89360888|0|0|0|4|8|0|0|0|NH1|C|0|867.928778145009|0|0|0|0|0|-0.35|0.55|0|0|0.169138996094928|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|3979.26349193104|0|0|0|4|11|0|0|0|NH1|H|0|41.645227878932|0|0|0|0|0|-0.35|0.25|0|0|0.108960176211311|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|224537.020360662|0|0|0|4|3|0|0|0|NH1|O|0|418.232791797559|0|0|0|0|0|-0.35|-0.55|0|0|0.194754820222761|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|4|12|0|0|0|NH1|CH3E|0|1183.67433076063|0|0|0|0|0|-0.35|0.1|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|274856.486698272|0|0|0|4|4|0|0|0|NH1|NH1|0|511.9601016832|0|0|0|0|0|-0.35|-0.35|0|0|0.2384|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|274856.486698272|0|0|0|4|10|0|0|0|NH1|NH1|0|511.9601016832|0|0|0|0|0|-0.35|-0.35|0|0|0.2384|0|0|0|1|0|0|3.2|0|0|0|0|0|0
ANGLES|1|0|121.5|85|0|6|8|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|121|65|0|3|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|120|35|0|5|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|120|30|0|8|10|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
ANGLES|1|0|121|65|0|9|8|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
NONBONDED|1|1113433.89360888|0|0|0|4|2|0|0|0|NH1|C|0|867.928778145009|0|0|0|0|0|-0.35|0.55|0|0|0.169138996094928|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|224537.020360662|0|0|0|4|9|0|0|0|NH1|O|0|418.232791797559|0|0|0|0|0|-0.35|-0.55|0|0|0.194754820222761|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|4|1|0|0|0|NH1|CH3E|0|1183.67433076063|0|0|0|0|0|-0.35|0|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|4|7|0|0|0|NH1|CH3E|0|1183.67433076063|0|0|0|0|0|-0.35|0|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|3979.26349193104|0|0|0|4|5|0|0|0|NH1|H|0|41.645227878932|0|0|0|0|0|-0.35|0.25|0|0|0.108960176211311|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|1625135.43535758|0|0|0|4|6|0|0|0|NH1|CH1E|0|836.489330276846|0|0|0|0|0|-0.35|0.1|0|0|0.107639397991628|0|0|0|1|0|0|3.965|0|0|0|0|0|0
NONBONDED|1|4794753.84781994|0|0|0|6|8|0|0|0|CH1E|C|0|1210.22893647555|0|0|0|0|0|0.1|0.55|0|0|0.0763675323681471|0|0|0|1|0|0|4.465|0|0|0|0|0|0
NONBONDED|1|49706.9800378049|0|0|0|6|11|0|0|0|CH1E|H|0|98.9020031403424|0|0|0|0|0|0.1|0.25|0|0|0.0491963413273792|0|0|0|1|0|0|3.165|0|0|0|0|0|0
NONBONDED|1|1327613.08536369|0|0|0|6|3|0|0|0|CH1E|O|0|683.348696041631|0|0|0|0|0|0.1|-0.55|0|0|0.0879332701541345|0|0|0|1|0|0|3.965|0|0|0|0|0|0
NONBONDED|1|7005768.52639324|0|0|0|6|12|0|0|0|CH1E|CH3E|0|1621.4238897081|0|0|0|0|0|0.1|0.1|0|0|0.0938160966998734|0|0|0|1|0|0|4.53|0|0|0|0|0|0
NONBONDED|1|1625135.43535758|0|0|0|6|4|0|0|0|CH1E|NH1|0|836.489330276846|0|0|0|0|0|0.1|-0.35|0|0|0.107639397991628|0|0|0|1|0|0|3.965|0|0|0|0|0|0
NONBONDED|1|1625135.43535758|0|0|0|6|10|0|0|0|CH1E|NH1|0|836.489330276846|0|0|0|0|0|0.1|-0.35|0|0|0.107639397991628|0|0|0|1|0|0|3.965|0|0|0|0|0|0
NONBONDED|1|4794753.84781994|0|0|0|6|2|0|0|0|CH1E|C|0|1210.22893647555|0|0|0|0|0|0.1|0.55|0|0|0.0763675323681471|0|0|0|1|0|0|4.465|0|0|0|0|0|0
NONBONDED|1|1327613.08536369|0|0|0|6|9|0|0|0|CH1E|O|0|683.348696041631|0|0|0|0|0|0.1|-0.55|0|0|0.0879332701541345|0|0|0|1|0|0|3.965|0|0|0|0|0|0
NONBONDED|1|7005768.52639324|0|0|0|6|1|0|0|0|CH1E|CH3E|0|1621.4238897081|0|0|0|0|0|0.1|0|0|0|0.0938160966998734|0|0|0|1|0|0|4.53|0|0|0|0|0|0
NONBONDED|1|7005768.52639324|0|0|0|6|7|0|0|0|CH1E|CH3E|0|1621.4238897081|0|0|0|0|0|0.1|0|0|0|0.0938160966998734|0|0|0|1|0|0|4.53|0|0|0|0|0|0
NONBONDED|1|49706.9800378049|0|0|0|6|5|0|0|0|CH1E|H|0|98.9020031403424|0|0|0|0|0|0.1|0.25|0|0|0.0491963413273792|0|0|0|1|0|0|3.165|0|0|0|0|0|0
NONBONDED|1|6094947.34596678|0|0|0|6|6|0|0|0|CH1E|CH1E|0|1088.51171976049|0|0|0|0|0|0.1|0.1|0|0|0.0486|0|0|0|1|0|0|4.73|0|0|0|0|0|0
NONBONDED|1|27351.5075867647|0|0|0|11|8|0|0|0|H|C|0|91.9651487126702|0|0|0|0|0|0.25|0.55|0|0|0.0773045923603508|0|0|0|1|0|0|2.9|0|0|0|0|0|0
NONBONDED|1|14.0174538401907|0|0|0|11|11|0|0|0|H|H|0|1.6710107136|0|0|0|0|0|0.25|0.25|0|0|0.0498|0|0|0|1|0|0|1.6|0|0|0|0|0|0
NONBONDED|1|3250.75816270984|0|0|0|11|3|0|0|0|H|O|0|34.021010355274|0|0|0|0|0|0.25|-0.55|0|0|0.089012246348466|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|43839.9720849861|0|0|0|11|12|0|0|0|H|CH3E|0|129.048237778959|0|0|0|0|0|0.25|0.1|0|0|0.0949672575154195|0|0|0|1|0|0|2.965|0|0|0|0|0|0
NONBONDED|1|3979.26349193104|0|0|0|11|4|0|0|0|H|NH1|0|41.645227878932|0|0|0|0|0|0.25|-0.35|0|0|0.108960176211311|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|3979.26349193104|0|0|0|11|10|0|0|0|H|NH1|0|41.645227878932|0|0|0|0|0|0.25|-0.35|0|0|0.108960176211311|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|27351.5075867647|0|0|0|11|2|0|0|0|H|C|0|91.9651487126702|0|0|0|0|0|0.25|0.55|0|0|0.0773045923603508|0|0|0|1|0|0|2.9|0|0|0|0|0|0
NONBONDED|1|3250.75816270984|0|0|0|11|9|0|0|0|H|O|0|34.021010355274|0|0|0|0|0|0.25|-0.55|0|0|0.089012246348466|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|43839.9720849861|0|0|0|11|1|0|0|0|H|CH3E|0|129.048237778959|0|0|0|0|0|0.25|0|0|0|0.0949672575154195|0|0|0|1|0|0|2.965|0|0|0|0|0|0
NONBONDED|1|43839.9720849861|0|0|0|11|7|0|0|0|H|CH3E|0|129.048237778959|0|0|0|0|0|0.25|0|0|0|0.0949672575154195|0|0|0|1|0|0|2.965|0|0|0|0|0|0
NONBONDED|1|14.0174538401907|0|0|0|11|5|0|0|0|H|H|0|1.6710107136|0|0|0|0|0|0.25|0.25|0|0|0.0498|0|0|0|1|0|0|1.6|0|0|0|0|0|0
NONBONDED|1|49706.9800378049|0|0|0|11|6|0|0|0|H|CH1E|0|98.9020031403424|0|0|0|0|0|0.25|0.1|0|0|0.0491963413273792|0|0|0|1|0|0|3.165|0|0|0|0|0|0
NONBONDED|1|909591.517532405|0|0|0|3|8|0|0|0|O|C|0|709.032353833019|0|0|0|0|0|-0.55|0.55|0|0|0.138173803595327|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|3250.75816270984|0|0|0|3|11|0|0|0|O|H|0|34.021010355274|0|0|0|0|0|-0.55|0.25|0|0|0.089012246348466|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|183429.811382949|0|0|0|3|3|0|0|0|O|O|0|341.6646483968|0|0|0|0|0|-0.55|-0.55|0|0|0.1591|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1377127.27985207|0|0|0|3|12|0|0|0|O|CH3E|0|966.972657254964|0|0|0|0|0|-0.55|0.1|0|0|0.169743954236962|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|224537.020360662|0|0|0|3|4|0|0|0|O|NH1|0|418.232791797559|0|0|0|0|0|-0.55|-0.35|0|0|0.194754820222761|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|224537.020360662|0|0|0|3|10|0|0|0|O|NH1|0|418.232791797559|0|0|0|0|0|-0.55|-0.35|0|0|0.194754820222761|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|909591.517532405|0|0|0|3|2|0|0|0|O|C|0|709.032353833019|0|0|0|0|0|-0.55|0.55|0|0|0.138173803595327|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|183429.811382949|0|0|0|3|9|0|0|0|O|O|0|341.6646483968|0|0|0|0|0|-0.55|-0.55|0|0|0.1591|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1377127.27985207|0|0|0|3|1|0|0|0|O|CH3E|0|966.972657254964|0|0|0|0|0|-0.55|0|0|0|0.169743954236962|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|1377127.27985207|0|0|0|3|7|0|0|0|O|CH3E|0|966.972657254964|0|0|0|0|0|-0.55|0|0|0|0.169743954236962|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|3250.75816270984|0|0|0|3|5|0|0|0|O|H|0|34.021010355274|0|0|0|0|0|-0.55|0.25|0|0|0.089012246348466|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|1327613.08536369|0|0|0|3|6|0|0|0|O|CH1E|0|683.348696041631|0|0|0|0|0|-0.55|0.1|0|0|0.0879332701541345|0|0|0|1|0|0|3.965|0|0|0|0|0|0
NONBONDED|1|224537.020360662|0|0|0|10|9|0|0|0|NH1|O|0|418.232791797559|0|0|0|0|0|-0.35|-0.55|0|0|0.194754820222761|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|10|1|0|0|0|NH1|CH3E|0|1183.67433076063|0|0|0|0|0|-0.35|0|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|1113433.89360888|0|0|0|10|8|0|0|0|NH1|C|0|867.928778145009|0|0|0|0|0|-0.35|0.55|0|0|0.169138996094928|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|3979.26349193104|0|0|0|10|11|0|0|0|NH1|H|0|41.645227878932|0|0|0|0|0|-0.35|0.25|0|0|0.108960176211311|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|224537.020360662|0|0|0|10|3|0|0|0|NH1|O|0|418.232791797559|0|0|0|0|0|-0.35|-0.55|0|0|0.194754820222761|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|10|12|0|0|0|NH1|CH3E|0|1183.67433076063|0|0|0|0|0|-0.35|0.1|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|274856.486698272|0|0|0|10|4|0|0|0|NH1|NH1|0|511.9601016832|0|0|0|0|0|-0.35|-0.35|0|0|0.2384|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1685745.91961942|0|0|0|10|7|0|0|0|NH1|CH3E|0|1183.67433076063|0|0|0|0|0|-0.35|0|0|0|0.207784118738656|0|0|0|1|0|0|3.765|0|0|0|0|0|0
NONBONDED|1|274856.486698272|0|0|0|10|10|0|0|0|NH1|NH1|0|511.9601016832|0|0|0|0|0|-0.35|-0.35|0|0|0.2384|0|0|0|1|0|0|3.2|0|0|0|0|0|0
NONBONDED|1|1113433.89360888|0|0|0|10|2|0|0|0|NH1|C|0|867.928778145009|0|0|0|0|0|-0.35|0.55|0|0|0.169138996094928|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|3979.26349193104|0|0|0|10|5|0|0|0|NH1|H|0|41.645227878932|0|0|0|0|0|-0.35|0.25|0|0|0.108960176211311|0|0|0|1|0|0|2.4|0|0|0|0|0|0
NONBONDED|1|1625135.43535758|0|0|0|10|6|0|0|0|NH1|CH1E|0|836.489330276846|0|0|0|0|0|-0.35|0.1|0|0|0.107639397991628|0|0|0|1|0|0|3.965|0|0|0|0|0|0
NONBONDED|1|909591.517532405|0|0|0|2|9|0|0|0|C|O|0|709.032353833019|0|0|0|0|0|0.55|-0.55|0|0|0.138173803595327|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|5340455.17558465|0|0|0|2|1|0|0|0|C|CH3E|0|1774.57376570383|0|0|0|0|0|0.55|0|0|0|0.147417773690963|0|0|0|1|0|0|4.265|0|0|0|0|0|0
NONBONDED|1|3615536.33839676|0|0|0|2|8|0|0|0|C|C|0|1317.36761856|0|0|0|0|0|0.55|0.55|0|0|0.12|0|0|0|1|0|0|4.2|0|0|0|0|0|0
NONBONDED|1|27351.5075867647|0|0|0|2|11|0|0|0|C|H|0|91.9651487126702|0|0|0|0|0|0.55|0.25|0|0|0.0773045923603508|0|0|0|1|0|0|2.9|0|0|0|0|0|0
NONBONDED|1|909591.517532405|0|0|0|2|3|0|0|0|C|O|0|709.032353833019|0|0|0|0|0|0.55|-0.55|0|0|0.138173803595327|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|5340455.17558465|0|0|0|2|12|0|0|0|C|CH3E|0|1774.57376570383|0|0|0|0|0|0.55|0.1|0|0|0.147417773690963|0|0|0|1|0|0|4.265|0|0|0|0|0|0
NONBONDED|1|1113433.89360888|0|0|0|2|4|0|0|0|C|NH1|0|867.928778145009|0|0|0|0|0|0.55|-0.35|0|0|0.169138996094928|0|0|0|1|0|0|3.7|0|0|0|0|0|0
NONBONDED|1|5340455.17558465|0|0|0|2|7|0|0|0|C|CH3E|0|1774.57376570383|0|0|0|0|0|0.55|0|0|0|0.147417773690963|0|0|0|1|0|0|4.265|0|0|0|0|0|0
NONBONDED|1|1113433.89360888|0|0|0|2|10|0|0|0|C|NH1|0|867.928778145009|0|0|0|0|0|0.55|-0.35|0|0|0.169138996094928|0|0|0|1|0|0|3.7|0|0|0|0|0|0
