BIDS|0|25520615|91729|9|1|10000
BIDS|1|25838658|141875|5|1|100
BIDS|0|25838658|141875|5|1|100
BIDS|1|26095691|165744|4|800|197500
BIDS|1|26236457|178148|8|400|195600
BIDS|1|26261348|180911|1|200|190500
BIDS|0|26261348|180911|1|200|190500
BIDS|0|26236457|178148|8|400|195600
BIDS|1|26355263|186813|3|400|195700
BIDS|1|26378141|188410|0|1|100
BIDS|0|26378141|188410|0|1|100
BIDS|0|26095691|165744|4|800|197500
BIDS|1|26431620|192317|7|800|197600
BIDS|0|26355263|186813|3|400|195700
BIDS|1|26515193|200083|3|400|195600
BIDS|0|26431620|192317|7|800|197600
BIDS|1|26431620|192317|7|400|197600
BIDS|0|26431620|192317|7|400|197600
BIDS|1|26752865|227027|7|100|191800
BIDS|0|26515193|200083|3|400|195600
BIDS|1|27000158|253542|2|100|100
ASKS|1|27000161|253551|1|100|20000000
BIDS|1|27105893|389056|6|500|197100
BIDS|1|27683927|642050|0|100|100
ASKS|1|27683927|642051|1|100|20000000
BIDS|1|28158544|712392|2|1000|197600
BIDS|1|28167827|713112|2|400|195000
ASKS|1|28170793|713685|5|1000|202000
BIDS|0|27105893|389056|6|500|197100
BIDS|1|28271471|728199|9|500|197700
BIDS|1|28281303|729412|2|1|10000
BIDS|0|28281303|729412|2|1|10000
ASKS|1|28448794|748490|0|3900|200700
ASKS|0|27000161|253551|1|100|20000000
ASKS|1|28500062|757475|5|100|948700
BIDS|0|28271471|728199|9|500|197700
BIDS|1|28553011|767536|6|500|197600
BIDS|1|28560098|768703|3|1|100
BIDS|0|28560098|768703|3|1|100
BIDS|1|28561899|769010|0|1|100
BIDS|0|28561899|769010|0|1|100
BIDS|1|28563698|769241|1|1|100
BIDS|0|28563698|769241|1|1|100
BIDS|0|28553011|767536|6|500|197600
BIDS|1|28581698|772814|4|500|196500
ASKS|1|28760881|796818|8|1000|199400
BIDS|1|28800085|805197|7|100|188700
BIDS|1|28800094|805420|0|4000|192200
ASKS|1|28800098|805498|8|165|230000
ASKS|1|28800103|805613|3|350|212000
BIDS|1|28800106|805698|8|500|182500
ASKS|1|28800107|805717|7|31|285000
ASKS|1|28800109|805759|9|500|226000
BIDS|1|28800109|805768|8|65|185000
BIDS|1|28800115|805892|2|100|170300
ASKS|1|28800118|805958|8|250|272500
ASKS|1|28800118|805967|7|75|315400
ASKS|1|28800120|806004|4|80|295000
ASKS|1|28800120|806015|5|70|270000
ASKS|1|28800121|806027|7|100|244000
ASKS|1|28800122|806048|8|1850|220000
BIDS|1|28800127|806183|3|1142|180000
BIDS|1|28800133|806310|0|75|163700
ASKS|1|28800136|806385|5|10000|209400
BIDS|1|28800139|806456|6|100|175100
ASKS|1|28800143|806556|6|100|237400
ASKS|1|28800145|806603|3|500|220000
ASKS|1|28800150|806716|6|350|255000
ASKS|1|28800151|806753|3|16|280000
ASKS|1|28800154|806815|5|1000|340000
ASKS|1|28800154|806821|1|100|276500
ASKS|1|28800158|806903|3|50|285000
ASKS|1|28800171|807225|5|500|254000
ASKS|1|28800171|807233|3|20|240000
ASKS|1|28800182|807488|8|50|269000
ASKS|1|28800183|807499|9|1000|260000
ASKS|1|28800186|807565|5|1500|238700
ASKS|1|28800189|807631|1|40|400000
ASKS|1|28800192|807714|4|300|225000
ASKS|1|28800194|807761|1|1067|204900
ASKS|1|28800196|807810|0|11|295000
ASKS|1|28800198|807866|6|100|288000
BIDS|1|28800199|807880|0|900|190000
BIDS|1|28800199|807889|9|15|169700
ASKS|1|28800221|808389|9|200|300000
BIDS|1|28800221|808405|5|300|168700
ASKS|1|28800222|808430|0|200|380000
BIDS|1|28800232|808659|9|25|163400
ASKS|1|28800233|808679|9|200|280000
BIDS|1|28800241|808872|2|10000|1200
BIDS|1|28800242|808897|7|7|168000
ASKS|1|28800247|809012|2|200|297500
ASKS|1|28800248|809037|7|25|300000
ASKS|1|28800249|809059|9|200|270000
ASKS|1|28800257|809246|6|88|255000
ASKS|1|28800260|809328|8|226|277200
ASKS|1|28800273|809653|3|400|218800
ASKS|1|28800276|809701|1|350|253000
ASKS|1|28800277|809727|7|1000|261400
ASKS|1|28800278|809749|9|100|245000
ASKS|1|28800282|809854|4|200|267500
BIDS|1|28800286|809961|1|655|165500
ASKS|1|28800288|810003|3|100|220000
ASKS|1|28800291|810066|6|100|244500
BIDS|1|28800291|810077|7|300|190000
BIDS|1|28800305|810384|4|1000|90000
ASKS|1|28800308|810469|9|2500|220000
ASKS|1|28800315|810637|7|500|218500
ASKS|1|28800319|810723|3|600|356000
ASKS|1|28800330|810986|6|200|230000
ASKS|1|28800333|811040|0|200|485000
ASKS|1|28800337|811152|2|80|216400
BIDS|1|28800341|811246|6|300|160100
BIDS|1|28800342|811273|3|100|172500
ASKS|1|28800346|811365|5|130|260000
ASKS|1|28800346|811372|2|1000|230000
ASKS|1|28800348|811401|1|100|270000
ASKS|1|28800348|811413|3|210|320000
ASKS|1|28800358|811642|2|1807|217000
ASKS|1|28800358|811645|5|300|233800
ASKS|1|28800365|811809|9|2400|320000
ASKS|1|28800365|811823|3|100|254900
ASKS|1|28800371|811953|3|200|361000
ASKS|1|28800381|812193|3|100|345000
ASKS|1|28800382|812211|1|1000|350000
BIDS|1|28800385|812276|6|300|184000
ASKS|1|28800386|812306|6|500|295000
BIDS|1|28800389|812376|6|100|170000
ASKS|1|28800396|812526|6|179|237600
ASKS|1|28800403|812670|0|20|210900
ASKS|1|28800414|812910|0|2300|205000
ASKS|1|28800417|812962|2|600|280000
ASKS|1|28800426|813186|6|298|250000
ASKS|1|28800437|813444|4|612|245000
ASKS|1|28800442|813554|4|45|270000
ASKS|1|28800445|813628|8|200|209000
ASKS|1|28800448|813675|5|300|280000
ASKS|1|28800449|813701|1|4000|220000
ASKS|1|28800451|813737|7|200|315000
ASKS|1|28800459|813906|6|300|325000
ASKS|1|28800467|814082|2|200|250000
BIDS|1|28800471|814166|6|30|177500
ASKS|1|28800475|814252|2|523|275000
ASKS|1|28800486|814498|8|40|370000
BIDS|1|28800490|814594|4|200|176600
ASKS|1|28800491|814602|2|50|280000
ASKS|1|28800495|814704|4|29|280500
ASKS|1|28800498|814755|5|193|256300
BIDS|1|28800505|814900|0|250|183000
ASKS|1|28800512|815056|6|51|300000
ASKS|1|28800519|815196|6|100|295000
BIDS|1|28800521|815236|6|500|9700
ASKS|1|28800523|815280|0|402|300000
BIDS|1|28800529|815424|4|100|140000
ASKS|1|28800530|815443|3|135|222200
ASKS|1|28800535|815543|3|200|266600
ASKS|1|28800545|815770|0|400|510000
ASKS|1|28800550|815886|6|200|262500
ASKS|1|28800568|816285|5|100|235000
ASKS|1|28800570|816334|4|1000|222500
ASKS|1|28800570|816343|3|186|279500
ASKS|1|28800574|816428|8|128|400000
BIDS|1|28800579|816543|3|300|190500
BIDS|1|28800580|816549|9|1000|185000
ASKS|1|28800583|816625|5|500|231500
ASKS|1|28800583|816627|7|200|205000
ASKS|1|28800590|816779|9|250|244000
ASKS|1|28800608|817179|9|35|288000
ASKS|1|28800614|817296|6|100|280000
BIDS|1|28800625|817530|0|200|168700
ASKS|1|28800625|817536|6|100|260000
ASKS|1|28800635|817752|2|100|330900
BIDS|1|28800635|817768|8|100|187500
ASKS|1|28800645|817983|3|75|343400
ASKS|1|28800658|818265|5|7|218500
ASKS|1|28800663|818391|1|400|352000
ASKS|1|28800665|818446|6|100|380000
ASKS|1|28800668|818505|5|300|330000
ASKS|1|28800669|818539|9|738|300000
ASKS|1|28800678|818751|1|150|288800
ASKS|1|28800685|818900|0|102|400000
ASKS|1|28800701|819324|4|110|233000
BIDS|1|28800705|819421|1|100|180000
BIDS|1|28800706|819444|4|100|180000
ASKS|1|28800708|819501|1|126|290000
ASKS|1|28800709|819519|9|2000|263000
ASKS|1|28800718|819762|2|75|290000
ASKS|1|28800719|819781|1|110|320000
ASKS|1|28800723|819866|6|300|222500
ASKS|1|28800726|819935|5|100|265000
BIDS|1|28800728|819972|2|1000|100000
ASKS|1|28800728|819978|8|100|260000
ASKS|1|28800733|820089|9|246|226000
ASKS|1|28800736|820156|6|100|310000
ASKS|1|28800737|820187|7|400|225600
ASKS|1|28800740|820242|2|500|236800
ASKS|1|28800742|820275|5|160|257900
BIDS|1|28800745|820349|9|200|150000
ASKS|1|28800746|820385|5|50|270000
ASKS|1|28800749|820451|1|150|420000
BIDS|1|28800758|820642|2|100|192500
ASKS|1|28800758|820654|4|50|220000
ASKS|1|28800759|820683|3|200|250000
ASKS|1|28800763|820768|8|20|240000
ASKS|1|28800771|820966|6|150|325000
ASKS|1|28800772|820979|9|378|300000
BIDS|1|28800783|821239|9|57|172700
ASKS|1|28800785|821285|5|224|400000
ASKS|1|28800787|821325|5|100|303800
ASKS|1|28800792|821442|2|100|245000
ASKS|1|28800802|821656|6|200|230000
ASKS|1|28800803|821692|2|64|310000
ASKS|1|28800815|822001|1|100|250000
ASKS|1|28800826|822270|0|120|281000
ASKS|1|28800835|822481|1|506|299000
BIDS|1|28800840|822596|6|300|170000
BIDS|1|28800840|822601|1|25|170100
ASKS|1|28800851|822874|4|100|249500
ASKS|1|28800853|822912|2|140|220000
ASKS|1|28800854|822945|5|500|422500
ASKS|1|28800860|823083|3|100|300000
BIDS|1|28800863|823160|0|50|158000
ASKS|1|28800874|823405|5|100|299500
ASKS|1|28800883|823629|9|100|350000
ASKS|1|28800884|823669|9|200|260000
ASKS|1|28800885|823681|1|220|290000
BIDS|1|28800891|823836|6|1000|120100
ASKS|1|28800894|823894|4|500|300000
ASKS|1|28800902|824118|8|14|350000
ASKS|1|28800910|824316|6|500|275000
ASKS|1|28800910|824317|7|60|559800
ASKS|1|28800918|824511|1|500|375000
BIDS|1|28800925|824713|3|100|190000
BIDS|1|28800926|824716|6|200|196600
ASKS|1|28800927|824744|4|357|280000
BIDS|1|28800927|824746|6|1000|165500
ASKS|1|28800931|824861|1|500|290000
BIDS|1|28800932|824886|6|133|150000
BIDS|1|28800938|825042|2|100|165000
ASKS|1|28800945|825212|2|80|350000
ASKS|1|28800949|825318|8|100|282500
ASKS|1|28800958|825501|1|100|245000
ASKS|1|28800959|825533|3|37|295000
ASKS|1|28800959|825535|5|200|228000
ASKS|1|28800971|825786|6|150|320000
ASKS|1|28800972|825802|2|300|400000
ASKS|1|28800975|825873|3|200|292500
ASKS|1|28800975|825880|0|100|283500
ASKS|1|28800975|825882|2|300|290000
ASKS|1|28800978|825948|8|307|277200
BIDS|1|28800984|826105|5|135|176000
BIDS|1|28800984|826117|7|100|165000
ASKS|1|28800985|826131|1|24|482100
ASKS|1|28800993|826349|9|30|305800
BIDS|1|28800998|826483|3|40|138700
ASKS|1|28801002|826578|8|100|264000
ASKS|1|28801008|826728|8|200|310000
ASKS|1|28801012|826834|4|150|290000
ASKS|1|28801013|826855|5|25|320000
ASKS|1|28801014|826880|0|100|298000
ASKS|1|28801018|826971|1|75|250000
ASKS|1|28801018|826989|9|1000|251000
BIDS|1|28801023|827122|2|200|185000
ASKS|1|28801039|827518|8|2000|210100
ASKS|1|28801047|827728|8|200|210000
ASKS|1|28801050|827800|0|200|255000
BIDS|1|28801058|827989|9|2000|18700
ASKS|1|28801060|828041|1|390|300000
ASKS|1|28801062|828078|8|400|255000
ASKS|1|28801069|828269|9|100|290000
ASKS|1|28801071|828315|5|60|234000
ASKS|1|28801073|828377|7|100|280000
BIDS|1|28801074|828408|8|100|175000
ASKS|1|28801076|828441|1|200|281500
ASKS|1|28801078|828507|7|175|389900
ASKS|1|28801089|828819|9|2880|253800
ASKS|1|28801093|828899|9|3525|256800
BIDS|1|28801101|829076|6|50|175000
BIDS|1|28801108|829246|6|100|150000
ASKS|1|28801108|829249|9|1007|310000
ASKS|1|28801116|829438|8|6575|214000
ASKS|1|28801124|829633|3|200|240000
ASKS|1|28801126|829682|2|3500|280000
BIDS|1|28801128|829716|6|200|180000
ASKS|1|28801132|829820|0|400|230000
ASKS|1|28801134|829855|5|300|320000
ASKS|1|28801145|830110|0|1000|235500
BIDS|1|28801155|830335|5|70|120000
ASKS|1|28801171|830713|3|300|270000
ASKS|1|28801173|830772|2|120|250000
ASKS|1|28801181|830960|0|200|260000
ASKS|1|28801186|831067|7|200|310000
ASKS|1|28801191|831168|8|500|310000
BIDS|1|28801192|831198|8|100|125000
BIDS|1|28801195|831260|0|105|190000
ASKS|1|28801210|831587|7|62|280000
ASKS|1|28801221|831840|0|400|236600
ASKS|1|28801243|832327|7|60|230000
ASKS|1|28801259|832674|4|300|302000
ASKS|1|28801270|832931|1|100|240000
BIDS|1|28801271|832950|0|100|180000
ASKS|1|28801273|832993|3|78|360000
ASKS|1|28801275|833031|1|31|281200
ASKS|1|28801282|833186|6|500|279000
ASKS|1|28801287|833286|6|50|255000
ASKS|1|28801310|833794|4|100|249300
ASKS|1|28801316|833927|7|69|303000
BIDS|1|28801319|833983|3|2550|180000
ASKS|1|28801319|833996|6|159|275000
BIDS|1|28801320|834006|6|50|170000
ASKS|1|28801340|834442|2|50|400000
ASKS|1|28801343|834542|2|30|300000
ASKS|1|28801358|834875|5|100|280000
ASKS|1|28801361|834930|0|200|267400
ASKS|1|28801362|834946|6|100|291100
BIDS|1|28801368|835097|7|200|180000
BIDS|1|28801377|835286|6|100|138700
BIDS|1|28801390|835563|3|25|182100
BIDS|1|28801393|835633|3|6|171500
ASKS|1|28801399|835772|2|200|217500
ASKS|1|28801400|835790|0|160|277500
ASKS|1|28801404|835883|3|125|212500
ASKS|1|28801406|835926|6|360|370000
BIDS|1|28801413|836065|5|16|124300
ASKS|1|28801422|836273|3|40|235000
ASKS|1|28801428|836403|3|148|261700
BIDS|1|28801432|836480|0|100|140000
ASKS|1|28801435|836550|0|100|230000
BIDS|1|28801437|836598|8|110|177500
ASKS|1|28801440|836654|4|60|265000
ASKS|1|28801445|836767|7|360|254000
ASKS|1|28801448|836831|1|1000|247500
BIDS|1|28801449|836868|8|40|168700
ASKS|1|28801455|836985|5|90|255000
ASKS|1|28801456|837010|0|2970|296000
ASKS|1|28801456|837015|5|100|278000
ASKS|1|28801459|837081|1|500|215000
ASKS|1|28801464|837185|5|100|390000
ASKS|1|28801474|837411|1|25|500000
BIDS|1|28801484|837608|8|200|148700
BIDS|1|28801487|837682|2|1000|148700
ASKS|1|28801496|837896|6|190|239000
BIDS|1|28801499|837951|1|13|186800
BIDS|1|28801504|838065|5|1000|1200
ASKS|1|28801506|838092|2|1000|247500
BIDS|1|28801509|838159|9|400|8700
ASKS|1|28801528|838543|3|1000|350000
BIDS|1|28801529|838578|8|177|186000
ASKS|1|28801529|838583|3|250|237500
BIDS|1|28801529|838589|9|200|187800
BIDS|1|28801530|838607|7|10|120000
ASKS|1|28801537|838750|0|200|245900
ASKS|1|28801539|838783|3|500|263300
ASKS|1|28801539|838789|9|475|253000
ASKS|1|28801550|839014|4|3000|300000
ASKS|1|28801552|839061|1|300|245000
ASKS|1|28801561|839235|5|200|365000
ASKS|1|28801562|839261|1|800|231800
ASKS|1|28801570|839420|0|240|219000
BIDS|1|28801572|839470|0|100|170000
ASKS|1|28801575|839525|5|458|275000
BIDS|1|28801579|839611|1|10|140000
ASKS|1|28801582|839676|6|200|288000
BIDS|1|28801587|839773|3|200|118700
ASKS|1|28801587|839780|0|50|240000
BIDS|1|28801590|839835|5|200|101300
ASKS|1|28801592|839883|3|500|259200
ASKS|1|28801594|839912|2|1100|270000
ASKS|1|28801596|839952|2|1000|280000
BIDS|1|28801599|840020|0|300|126200
BIDS|1|28801600|840036|6|300|163700
ASKS|1|28801601|840053|3|40|315000
ASKS|1|28801611|840257|7|100|248000
ASKS|1|28801636|840818|8|120|288000
ASKS|1|28801637|840836|6|100|295000
BIDS|1|28801640|840900|0|25|150000
ASKS|1|28801640|840906|6|150|300000
ASKS|1|28801641|840913|3|100|290000
ASKS|1|28801641|840933|3|50|254000
ASKS|1|28801643|840970|0|1000|207900
BIDS|1|28801646|841036|6|500|145000
BIDS|1|28801649|841084|4|100|182500
ASKS|1|28801649|841093|3|14|235500
ASKS|1|28801652|841141|1|200|253200
ASKS|1|28801659|841280|0|200|218000
ASKS|1|28801659|841286|6|100|350000
ASKS|1|28801662|841359|9|200|280000
ASKS|1|28801673|841586|6|100|337200
ASKS|1|28801679|841708|8|100|240000
ASKS|1|28801686|841862|2|800|257000
ASKS|1|28801688|841903|3|600|360000
ASKS|1|28801688|841909|9|40|280000
ASKS|1|28801689|841931|1|400|245000
ASKS|1|28801696|842067|7|450|215100
ASKS|1|28801696|842075|5|950|360000
ASKS|1|28801697|842093|3|40|320000
ASKS|1|28801697|842097|7|100|270000
ASKS|1|28801699|842127|7|1500|260000
ASKS|1|28801712|842401|1|100|264000
BIDS|1|28801713|842422|2|200|8700
ASKS|1|28801713|842424|4|283|322500
ASKS|1|28801727|842700|0|700|229500
ASKS|1|28801732|842818|8|300|248500
ASKS|1|28801736|842883|3|1500|236000
ASKS|1|28801737|842918|8|1000|239800
ASKS|1|28801746|843101|1|100|285000
BIDS|1|28801758|843335|5|50|170000
BIDS|1|28801761|843412|2|300|180000
ASKS|1|28801762|843430|0|1000|286000
ASKS|1|28801764|843473|3|20|260000
ASKS|1|28801766|843521|1|100|275000
ASKS|1|28801781|843828|8|900|250000
ASKS|1|28801782|843839|9|102|285000
BIDS|1|28801782|843849|9|40|150000
ASKS|1|28801785|843913|3|103|240000
ASKS|1|28801789|843983|3|150|320000
BIDS|1|28801792|844057|7|2000|9200
BIDS|1|28801793|844061|1|100|170000
BIDS|1|28801794|844095|5|100|180000
ASKS|1|28801798|844182|2|500|252500
ASKS|1|28801804|844285|5|500|266600
ASKS|1|28801808|844382|2|50|270000
BIDS|1|28801815|844518|8|1000|120000
ASKS|1|28801815|844528|8|5000|399900
ASKS|1|28801818|844584|4|100|291800
ASKS|1|28801820|844623|3|35|290000
ASKS|1|28801821|844641|1|950|262000
BIDS|1|28801828|844781|1|3|100000
ASKS|1|28801829|844799|9|200|300000
ASKS|1|28801830|844825|5|200|211700
ASKS|1|28801834|844902|2|500|305000
ASKS|1|28801843|845081|1|400|380000
ASKS|1|28801847|845175|5|1600|285500
BIDS|1|28801850|845225|5|100|170000
ASKS|1|28801855|845331|1|500|295000
ASKS|1|28801855|845335|5|200|220000
ASKS|1|28801864|845517|7|200|245000
ASKS|1|28801867|845586|6|360|350000
ASKS|1|28801879|845830|0|2000|245000
ASKS|1|28801882|845887|7|100|262800
ASKS|1|28801882|845897|7|1500|229400
ASKS|1|28801893|846099|9|50|240000
BIDS|1|28801895|846158|8|50|160000
ASKS|1|28801902|846286|6|36|300000
BIDS|1|28801909|846435|5|100|190000
ASKS|1|28801917|846600|0|15|272000
ASKS|1|28801917|846601|1|295|250000
ASKS|1|28801919|846634|4|3000|264300
BIDS|1|28801920|846667|7|180|192500
ASKS|1|28801921|846691|1|2000|275100
ASKS|1|28801922|846707|7|350|275000
ASKS|1|28801926|846791|1|500|405000
ASKS|1|28801929|846836|6|50|300000
ASKS|1|28801934|846946|6|175|282500
BIDS|1|28801935|846956|6|300|180000
ASKS|1|28801953|847344|4|42|260000
ASKS|1|28801959|847459|9|11|400000
ASKS|1|28801963|847530|0|200|373400
ASKS|1|28801979|847860|0|500|260000
ASKS|1|28801987|848018|8|3000|210000
ASKS|1|28801994|848162|2|1800|290000
ASKS|1|28802013|848554|4|50|245000
ASKS|1|28802014|848584|4|175|215800
BIDS|1|28802032|848938|8|500|185100
ASKS|1|28802046|849231|1|2000|250000
ASKS|1|28802056|849426|6|400|280000
BIDS|1|28802060|849510|0|12|195000
ASKS|1|28802065|849621|1|500|205400
ASKS|1|28802077|849871|1|250|442000
ASKS|1|28802085|850019|9|110|290000
ASKS|1|28802090|850136|6|100|255900
BIDS|1|28802106|850445|5|100|169700
ASKS|1|28802112|850585|5|110|270100
ASKS|1|28802114|850627|7|500|245000
BIDS|1|28802119|850723|3|200|150000
ASKS|1|28802122|850775|5|100|250000
ASKS|1|28802131|850957|7|40|252200
ASKS|1|28802135|851050|0|100|225000
ASKS|1|28802140|851144|4|370|309900
ASKS|1|28802143|851216|6|30|340000
ASKS|1|28802151|851370|0|100|450000
ASKS|1|28802159|851536|6|7000|222500
ASKS|1|28802159|851539|9|200|272200
ASKS|1|28802162|851602|2|1575|253000
ASKS|1|28802167|851691|1|100|400000
ASKS|1|28802167|851698|8|500|305500
ASKS|1|28802187|852109|9|180|215000
BIDS|1|28802193|852226|6|300|170000
ASKS|1|28802197|852314|4|30|281000
ASKS|1|28802210|852573|3|500|235000
ASKS|1|28802217|852699|9|500|281200
ASKS|1|28802217|852711|1|170|300000
ASKS|1|28802231|852991|1|386|265000
BIDS|1|28802236|853094|4|1300|191500
BIDS|1|28802237|853105|5|100|160000
ASKS|1|28802239|853159|9|400|450000
ASKS|1|28802240|853170|0|40|222000
ASKS|1|28802248|853344|4|34|340000
ASKS|1|28802255|853479|9|50|280400
BIDS|1|28802255|853486|6|620|170000
BIDS|1|28802262|853635|5|1000|8700
ASKS|1|28802267|853733|3|352|330000
ASKS|1|28802279|853995|5|500|279500
ASKS|1|28802281|854042|2|300|298000
BIDS|1|28802282|854053|3|200|195000
ASKS|1|28802283|854066|6|100|224900
ASKS|1|28802285|854117|7|120|300000
BIDS|1|28802298|854385|5|49|150000
ASKS|1|28802301|854433|3|414|211500
ASKS|1|28802304|854505|5|160|273000
ASKS|1|28802310|854631|1|200|250000
BIDS|1|28802317|854774|4|100|168700
ASKS|1|28802319|854811|1|571|369900
ASKS|1|28802319|854814|4|139|251600
BIDS|1|28802339|855203|3|10|175000
ASKS|1|28802342|855271|1|48|250000
ASKS|1|28802344|855311|1|1000|294500
ASKS|1|28802351|855463|3|100|290000
ASKS|1|28802352|855477|7|100|230000
ASKS|1|28802362|855682|2|8|289200
ASKS|1|28802363|855698|8|200|400000
ASKS|1|28802370|855839|9|35|320000
BIDS|1|28802373|855908|8|500|174300
ASKS|1|28802374|855920|0|2000|300000
BIDS|1|28802382|856077|7|10|173700
ASKS|1|28802383|856108|8|50|228700
ASKS|1|28802387|856174|4|2000|286000
ASKS|1|28802387|856178|8|200|255000
BIDS|1|28802406|856573|3|200|152500
ASKS|1|28802406|856575|5|150|280000
BIDS|1|28802407|856594|4|100|159900
ASKS|1|28802411|856684|4|800|215900
ASKS|1|28802421|856892|2|100|300000
BIDS|1|28802422|856900|0|100|180000
ASKS|1|28802426|856978|8|10|281000
ASKS|1|28802432|857108|8|20|282500
ASKS|1|28802438|857222|2|25|330000
BIDS|1|28802440|857262|2|100|150000
ASKS|1|28802442|857317|7|100|325000
BIDS|1|28802444|857347|7|50|173700
ASKS|0|28760881|796818|8|1000|199400
ASKS|1|28760881|796818|8|990|199400
ASKS|1|28802463|857734|4|200|339900
ASKS|1|28802470|857888|8|75|355000
BIDS|1|28802473|857953|3|100|175000
ASKS|1|28802474|857971|1|300|210000
ASKS|1|28802476|858012|2|325|370000
ASKS|1|28802486|858199|9|25|300000
ASKS|1|28802486|858207|7|200|260000
ASKS|1|28802487|858232|2|250|208800
ASKS|1|28802489|858262|2|500|300000
BIDS|1|28802491|858303|3|100|160000
ASKS|1|28802498|858461|1|300|300000
ASKS|1|28802499|858484|4|31|413100
ASKS|1|28802506|858611|1|1000|215000
ASKS|1|28802507|858637|7|250|210000
ASKS|1|28802509|858669|9|1000|215100
BIDS|1|28802514|858788|8|1000|180000
ASKS|1|28802518|858862|2|16|430000
BIDS|1|28802519|858886|6|200|163000
ASKS|1|28802522|858947|7|50|374000
ASKS|1|28802523|858957|7|100|764400
ASKS|1|28802528|859065|5|100|309700
ASKS|1|28802533|859172|2|250|210000
ASKS|1|28802537|859243|3|50|300000
ASKS|1|28802544|859385|5|280|310000
ASKS|1|28802544|859388|8|100|300000
BIDS|1|28802549|859499|9|50|148700
ASKS|1|28802556|859645|5|308|292900
ASKS|1|28802558|859676|6|100|309900
ASKS|1|28802561|859728|8|540|250000
ASKS|1|28802562|859757|7|1180|420000
ASKS|1|28802570|859924|4|400|300000
ASKS|1|28802571|859953|3|500|350000
ASKS|1|28802574|859997|7|150|285500
BIDS|1|28802575|860019|9|675|185000
BIDS|1|28802579|860106|6|100|150000
ASKS|1|28802581|860149|9|234|400000
ASKS|1|28802583|860204|4|200|270000
ASKS|1|28802606|860669|9|190|230000
ASKS|1|28802609|860725|5|26|372100
BIDS|1|28802617|860902|2|500|168800
ASKS|1|28802622|861002|2|907|350000
ASKS|1|28802623|861008|8|400|250000
BIDS|1|28802627|861087|7|50|150000
ASKS|1|28802637|861295|5|200|248800
ASKS|1|28802637|861299|9|140|450000
ASKS|1|28802639|861348|8|100|235000
ASKS|1|28802645|861469|9|41|260000
ASKS|1|28802651|861595|5|262|235000
ASKS|1|28802652|861618|8|120|213800
ASKS|1|28802653|861652|2|56|320000
BIDS|1|28802662|861838|8|1000|8700
BIDS|1|28802664|861889|9|50|185300
ASKS|1|28802672|862057|7|200|300000
BIDS|1|28802675|862114|4|20|170000
ASKS|1|28802675|862128|8|100|260000
ASKS|1|28802678|862191|1|37|270400
ASKS|1|28802681|862235|5|355|280000
ASKS|1|28802681|862239|9|450|246500
ASKS|1|28802689|862406|6|22|331000
BIDS|1|28802694|862516|6|226|189800
ASKS|1|28802694|862517|7|15|400000
ASKS|1|28802695|862518|8|100|242100
ASKS|1|28802698|862581|1|126|1549200
BIDS|1|28802701|862658|8|200|160500
ASKS|1|28802705|862729|9|300|231300
ASKS|1|28802706|862764|4|200|270000
ASKS|1|28802709|862810|0|1000|245000
ASKS|1|28802714|862912|2|110|232500
BIDS|1|28802722|863090|0|100|185000
ASKS|1|28802724|863123|3|150|280000
ASKS|1|28802727|863186|6|50|245000
ASKS|1|28802731|863265|5|35|277500
